SalesID,Date,CustomerName,CustomerPhone,CustomerEmail,VehicleMake,VehicleModel,VehicleYear,VehicleColor,VehicleType,VehicleMileage,VehicleEngine,VehicleTransmission,SalePrice,SaleType,SalespersonID,DealershipLocation,FinancingApproved,DownPayment,LoanTerm
1677,2023-03-02,Customer 1677,555-650-4750,customer1677@email.com,Jeep,Wrangler,2018,Red,SUV,21319,5.0L V8,Automatic,20573,Used,102,New York,False,0,0
1678,2023-09-26,Customer 1678,555-726-6513,customer1678@email.com,Hyundai,Elantra,2019,White,Truck,19659,2.5L I4,CVT,37216,New,118,Chicago,False,0,0
1679,2024-01-29,Customer 1679,555-677-1739,customer1679@email.com,Honda,Accord,2024,White,Truck,14408,3.5L V6,Automatic,32811,Used,103,Phoenix,True,610,72
1680,2023-02-06,Customer 1680,555-654-2397,customer1680@email.com,BMW,3 Series,2019,Red,Sedan,24650,2.5L I4,Automatic,38668,New,107,Chicago,False,0,0
1681,2023-02-16,Customer 1681,555-808-4201,customer1681@email.com,Mercedes,C-Class,2022,Green,Coupe,16819,2.5L I4,Manual,34267,Used,105,Houston,False,0,0
1682,2024-01-25,Customer 1682,555-697-2431,customer1682@email.com,Toyota,Camry,2024,Blue,Sedan,48975,5.0L V8,CVT,53401,Used,114,Philadelphia,True,2936,72
1683,2023-01-11,Customer 1683,555-107-7813,customer1683@email.com,Honda,Civic,2021,Silver,Coupe,16692,2.5L I4,CVT,29619,New,105,Houston,False,0,0
1684,2023-07-24,Customer 1684,555-932-8830,customer1684@email.com,Audi,A4,2024,White,Truck,1442,2.5L I4,Automatic,32724,New,103,Dallas,False,0,0
1685,2023-11-04,Customer 1685,555-919-3117,customer1685@email.com,BMW,3 Series,2018,Green,Sedan,50712,5.0L V8,CVT,35181,New,113,Philadelphia,False,0,0
1686,2023-04-19,Customer 1686,555-749-6252,customer1686@email.com,Hyundai,Tucson,2023,Green,Truck,7313,3.5L V6,Automatic,59464,Used,119,Phoenix,False,0,0
1687,2023-01-16,Customer 1687,555-357-1047,customer1687@email.com,Nissan,Altima,2023,Black,SUV,29791,2.0L I4,Automatic,23387,Used,113,San Jose,True,68,60
1688,2023-12-24,Customer 1688,555-737-8373,customer1688@email.com,Nissan,Altima,2022,Black,Truck,26748,2.0L I4,Manual,46068,Used,109,San Antonio,False,0,0
1689,2023-04-05,Customer 1689,555-908-7894,customer1689@email.com,Ford,Escape,2021,Blue,SUV,13854,5.0L V8,Automatic,43433,Used,115,Philadelphia,False,0,0
1690,2024-01-07,Customer 1690,555-162-9044,customer1690@email.com,Nissan,Titan,2022,Green,Coupe,27108,3.6L V6,CVT,39725,New,107,San Jose,False,0,0
1691,2023-03-30,Customer 1691,555-188-3826,customer1691@email.com,Audi,Q5,2019,Silver,Coupe,47881,3.6L V6,CVT,40247,New,113,San Jose,False,0,0
1692,2023-08-12,Customer 1692,555-614-1993,customer1692@email.com,Ford,Mustang,2020,Black,Sedan,14162,3.6L V6,CVT,15372,New,119,Phoenix,True,216,0
1693,2023-05-30,Customer 1693,555-427-9520,customer1693@email.com,Audi,Q5,2022,White,SUV,30704,5.0L V8,CVT,45814,Used,105,San Diego,False,0,0
1694,2023-02-25,Customer 1694,555-171-3240,customer1694@email.com,Audi,A6,2021,Silver,Truck,9749,2.0L I4,CVT,50092,Used,108,Dallas,True,11476,60
1695,2023-12-11,Customer 1695,555-169-7598,customer1695@email.com,Jeep,Wrangler,2018,Silver,SUV,33110,5.0L V8,Automatic,59850,New,118,New York,True,5646,36
1696,2023-10-03,Customer 1696,555-817-2961,customer1696@email.com,Mercedes,E-Class,2019,Green,Coupe,55444,5.0L V8,Automatic,51008,New,103,New York,True,2145,0
1697,2023-09-05,Customer 1697,555-880-7788,customer1697@email.com,Ford,Escape,2020,Black,Truck,10036,3.6L V6,Manual,17650,New,112,Philadelphia,True,1770,72
1698,2023-10-23,Customer 1698,555-259-8808,customer1698@email.com,Audi,A6,2022,White,SUV,31128,3.5L V6,Automatic,40670,Used,105,Houston,False,0,0
1699,2024-01-22,Customer 1699,555-404-6040,customer1699@email.com,BMW,3 Series,2019,Gray,Sedan,19807,5.0L V8,CVT,39288,Used,110,Houston,False,0,0
1700,2023-09-23,Customer 1700,555-663-9994,customer1700@email.com,Audi,A4,2018,Red,Sedan,42300,3.5L V6,Manual,51585,New,119,Houston,False,0,0
1701,2023-04-03,Customer 1701,555-152-6954,customer1701@email.com,Jeep,Wrangler,2021,Red,Truck,27092,3.6L V6,CVT,25764,Used,103,Houston,False,0,0
1702,2023-06-27,Customer 1702,555-261-5473,customer1702@email.com,Mercedes,E-Class,2021,Gray,Truck,36355,3.5L V6,Manual,46895,Used,107,Los Angeles,False,0,0
1703,2023-09-06,Customer 1703,555-742-9802,customer1703@email.com,Ford,F-150,2020,Blue,Coupe,24086,3.5L V6,CVT,49716,Used,111,Phoenix,False,0,0
1704,2023-02-27,Customer 1704,555-191-5755,customer1704@email.com,Honda,CR-V,2024,Gray,Sedan,3941,2.5L I4,CVT,46458,New,116,Houston,False,0,0
1705,2023-12-07,Customer 1705,555-944-4814,customer1705@email.com,Honda,Accord,2018,Red,SUV,23508,5.0L V8,Automatic,19591,Used,101,San Antonio,False,0,0
1706,2023-06-02,Customer 1706,555-527-5422,customer1706@email.com,Chevrolet,Silverado,2021,Green,Coupe,45079,5.0L V8,CVT,54526,New,112,Los Angeles,True,13509,36
1707,2023-09-19,Customer 1707,555-970-4622,customer1707@email.com,Ford,F-150,2023,White,SUV,25774,2.5L I4,CVT,21575,Used,119,New York,True,3863,0
1708,2023-07-16,Customer 1708,555-204-8024,customer1708@email.com,Mercedes,S-Class,2022,Blue,Truck,56340,5.0L V8,Automatic,28373,Used,112,Philadelphia,False,0,0
1709,2023-09-21,Customer 1709,555-825-8349,customer1709@email.com,Chevrolet,Silverado,2023,Blue,SUV,26285,3.6L V6,Automatic,17416,Used,112,San Antonio,True,3829,72
1710,2023-08-01,Customer 1710,555-195-2485,customer1710@email.com,Honda,CR-V,2018,Silver,Coupe,39085,2.5L I4,Automatic,52220,New,114,San Antonio,True,6662,60
1711,2023-08-16,Customer 1711,555-513-5256,customer1711@email.com,BMW,5 Series,2018,Gray,Truck,13805,3.6L V6,Automatic,58397,Used,112,Houston,False,0,0
1712,2023-05-22,Customer 1712,555-324-8401,customer1712@email.com,Hyundai,Elantra,2022,Silver,Truck,48211,5.0L V8,CVT,31034,New,112,San Antonio,False,0,0
1713,2023-12-08,Customer 1713,555-195-9945,customer1713@email.com,Nissan,Titan,2018,Green,Coupe,53524,3.5L V6,Manual,55031,Used,107,Dallas,False,0,0
1714,2023-08-02,Customer 1714,555-855-6998,customer1714@email.com,Mercedes,C-Class,2018,Black,Truck,55072,2.5L I4,Manual,28742,Used,104,San Antonio,True,3053,60
1715,2023-03-18,Customer 1715,555-131-3386,customer1715@email.com,Nissan,Altima,2024,Blue,Coupe,12900,2.5L I4,Manual,41065,Used,107,Phoenix,False,0,0
1716,2023-01-12,Customer 1716,555-313-5919,customer1716@email.com,Hyundai,Sonata,2021,Gray,Truck,18958,3.5L V6,Manual,48682,Used,115,Houston,True,7552,0
1717,2023-06-12,Customer 1717,555-360-3640,customer1717@email.com,Toyota,Tacoma,2023,Black,Sedan,42673,2.0L I4,Manual,23773,Used,119,Dallas,False,0,0
1718,2023-01-03,Customer 1718,555-894-2002,customer1718@email.com,BMW,5 Series,2023,Green,Truck,6287,2.0L I4,Manual,39463,Used,108,Chicago,False,0,0
1719,2023-06-07,Customer 1719,555-140-9159,customer1719@email.com,Chevrolet,Silverado,2018,Black,Coupe,43467,3.5L V6,Automatic,15847,Used,110,San Jose,True,1197,60
1720,2023-08-30,Customer 1720,555-224-8242,customer1720@email.com,BMW,X5,2023,Black,Sedan,56401,3.5L V6,CVT,17977,New,117,San Jose,False,0,0
1721,2024-01-13,Customer 1721,555-274-4339,customer1721@email.com,Ford,Mustang,2024,White,SUV,9499,3.5L V6,Manual,45751,New,106,Houston,False,0,0
1722,2023-09-16,Customer 1722,555-816-1813,customer1722@email.com,BMW,3 Series,2024,Red,Coupe,20270,2.0L I4,Automatic,22837,New,117,San Jose,True,5018,72
1723,2023-09-20,Customer 1723,555-562-6110,customer1723@email.com,Jeep,Cherokee,2019,Blue,Sedan,44146,2.5L I4,Manual,40097,Used,112,San Antonio,True,9518,0
1724,2023-12-05,Customer 1724,555-404-8680,customer1724@email.com,Jeep,Wrangler,2021,White,SUV,57420,3.5L V6,CVT,55908,Used,113,San Antonio,False,0,0
1725,2023-09-20,Customer 1725,555-725-3218,customer1725@email.com,Nissan,Titan,2023,Green,SUV,44984,2.5L I4,Automatic,15421,Used,116,Philadelphia,False,0,0
1726,2023-10-17,Customer 1726,555-567-3010,customer1726@email.com,Jeep,Grand Cherokee,2019,White,Sedan,11872,2.5L I4,Manual,38509,Used,103,Dallas,True,5183,36
1727,2023-07-03,Customer 1727,555-404-3674,customer1727@email.com,Audi,A6,2021,Green,Sedan,10720,2.0L I4,Automatic,21849,New,111,Dallas,True,2677,60
1728,2023-11-23,Customer 1728,555-668-2780,customer1728@email.com,Toyota,Tacoma,2024,Red,Sedan,44291,5.0L V8,CVT,24042,Used,109,Phoenix,True,3670,36
1729,2023-12-15,Customer 1729,555-359-4260,customer1729@email.com,Honda,Accord,2022,Silver,Truck,48517,2.0L I4,Manual,33603,Used,115,Philadelphia,False,0,0
1730,2023-04-05,Customer 1730,555-887-4660,customer1730@email.com,Ford,Mustang,2019,Black,Coupe,18950,2.5L I4,Manual,19368,New,110,Houston,True,2817,60
1731,2023-04-04,Customer 1731,555-411-6684,customer1731@email.com,Nissan,Titan,2021,Green,Truck,56835,3.5L V6,CVT,44278,New,104,San Jose,False,0,0
1732,2023-04-16,Customer 1732,555-910-3673,customer1732@email.com,BMW,5 Series,2019,Black,Truck,26600,5.0L V8,Manual,36978,New,101,Chicago,True,6811,72
1733,2023-03-18,Customer 1733,555-157-1138,customer1733@email.com,Honda,CR-V,2023,Green,Truck,40890,3.6L V6,CVT,48807,Used,106,Dallas,False,0,0
1734,2023-11-05,Customer 1734,555-818-2084,customer1734@email.com,Mercedes,E-Class,2022,Red,Coupe,38908,3.6L V6,Automatic,51944,New,103,San Antonio,False,0,0
1735,2023-12-14,Customer 1735,555-308-1683,customer1735@email.com,Mercedes,C-Class,2020,White,SUV,32098,3.6L V6,Manual,49752,Used,113,Phoenix,True,10853,72
1736,2023-05-18,Customer 1736,555-866-9635,customer1736@email.com,Mercedes,E-Class,2021,White,Coupe,33729,5.0L V8,Automatic,33557,New,102,San Diego,True,4787,36
1737,2023-06-23,Customer 1737,555-140-5065,customer1737@email.com,Hyundai,Tucson,2020,Blue,Truck,35509,2.0L I4,Automatic,59975,Used,108,Dallas,False,0,0
1738,2023-04-08,Customer 1738,555-426-8849,customer1738@email.com,Honda,Accord,2021,Silver,Sedan,15084,3.6L V6,Manual,45446,Used,119,Chicago,True,11312,60
1739,2023-02-07,Customer 1739,555-655-6137,customer1739@email.com,Audi,Q5,2018,Green,Coupe,13731,3.5L V6,Manual,41306,Used,102,Phoenix,True,2967,0
1740,2023-07-15,Customer 1740,555-185-6815,customer1740@email.com,Ford,Escape,2023,White,SUV,46738,2.5L I4,Automatic,27926,Used,115,Houston,True,6219,36
1741,2023-11-25,Customer 1741,555-444-5840,customer1741@email.com,Hyundai,Elantra,2019,Green,Sedan,58003,2.5L I4,Manual,30064,Used,120,Los Angeles,False,0,0
1742,2023-12-11,Customer 1742,555-253-4329,customer1742@email.com,BMW,X5,2024,White,Truck,15126,5.0L V8,Automatic,25407,Used,120,Chicago,False,0,0
1743,2023-01-04,Customer 1743,555-520-5010,customer1743@email.com,Chevrolet,Traverse,2021,Green,Sedan,48828,5.0L V8,CVT,44089,Used,118,Chicago,True,3525,36
1744,2023-09-09,Customer 1744,555-230-4255,customer1744@email.com,Mercedes,E-Class,2018,White,SUV,46434,3.5L V6,CVT,38317,New,103,Chicago,False,0,0
1745,2023-11-03,Customer 1745,555-920-1247,customer1745@email.com,Nissan,Rogue,2024,Black,Truck,42004,3.6L V6,Automatic,50168,Used,102,Chicago,True,7307,72
1746,2023-09-22,Customer 1746,555-467-9305,customer1746@email.com,Chevrolet,Equinox,2018,White,Coupe,17567,3.6L V6,Manual,29012,New,107,Philadelphia,False,0,0
1747,2023-09-23,Customer 1747,555-488-2497,customer1747@email.com,Honda,Civic,2023,Gray,SUV,25181,3.5L V6,Manual,28189,Used,118,San Diego,False,0,0
1748,2023-06-17,Customer 1748,555-679-9055,customer1748@email.com,Nissan,Rogue,2018,Black,Truck,21220,2.5L I4,Manual,22835,Used,110,San Jose,True,1652,48
1749,2023-10-06,Customer 1749,555-494-7922,customer1749@email.com,Audi,Q5,2019,Red,Truck,43178,2.0L I4,Manual,44700,Used,102,New York,True,4483,48
1750,2023-10-08,Customer 1750,555-494-9136,customer1750@email.com,Mercedes,S-Class,2018,Gray,Sedan,47771,3.6L V6,CVT,23961,New,105,Chicago,False,0,0
1751,2023-02-05,Customer 1751,555-437-8183,customer1751@email.com,Ford,Escape,2024,White,SUV,52472,2.0L I4,Automatic,33389,Used,105,Dallas,True,290,36
1752,2023-05-28,Customer 1752,555-419-8403,customer1752@email.com,Jeep,Wrangler,2023,Black,Truck,11631,2.0L I4,CVT,56523,New,120,Phoenix,True,8115,36
1753,2023-10-04,Customer 1753,555-698-4070,customer1753@email.com,Mercedes,S-Class,2022,Gray,Truck,8590,2.5L I4,Automatic,56239,New,106,Dallas,False,0,0
1754,2023-10-17,Customer 1754,555-367-2928,customer1754@email.com,BMW,X5,2021,Gray,Sedan,53639,2.0L I4,Automatic,31873,New,112,Dallas,False,0,0
1755,2023-10-02,Customer 1755,555-171-3122,customer1755@email.com,Honda,Civic,2018,Blue,Truck,32873,3.5L V6,Automatic,16086,New,105,Dallas,True,713,72
1756,2024-01-30,Customer 1756,555-212-3753,customer1756@email.com,Ford,Escape,2023,Green,Truck,40944,2.5L I4,Automatic,21829,Used,103,Phoenix,False,0,0
1757,2023-01-20,Customer 1757,555-334-7391,customer1757@email.com,Toyota,RAV4,2020,Red,Truck,20636,2.5L I4,CVT,35688,New,116,Philadelphia,True,6871,72
1758,2023-04-23,Customer 1758,555-674-4263,customer1758@email.com,Ford,F-150,2020,Red,SUV,13580,2.0L I4,Automatic,42773,New,119,Los Angeles,False,0,0
1759,2023-01-12,Customer 1759,555-419-5839,customer1759@email.com,Ford,Escape,2022,Blue,Truck,12995,3.5L V6,CVT,17797,New,115,Houston,False,0,0
1760,2023-09-20,Customer 1760,555-947-7446,customer1760@email.com,Nissan,Titan,2018,Red,SUV,17386,2.0L I4,Automatic,35108,Used,119,Philadelphia,True,307,72
1761,2023-08-10,Customer 1761,555-149-2274,customer1761@email.com,Nissan,Rogue,2020,Red,SUV,52576,2.0L I4,Automatic,34017,New,106,Chicago,False,0,0
1762,2023-08-17,Customer 1762,555-365-4194,customer1762@email.com,Mercedes,E-Class,2024,Red,Coupe,33858,3.5L V6,Automatic,41428,New,115,New York,True,6589,72
1763,2023-10-10,Customer 1763,555-337-9115,customer1763@email.com,Chevrolet,Equinox,2019,Green,Coupe,13748,2.5L I4,Manual,37887,Used,102,Chicago,True,3241,72
1764,2023-12-16,Customer 1764,555-620-6347,customer1764@email.com,Nissan,Altima,2021,Gray,Sedan,45915,3.6L V6,Automatic,23985,New,115,San Jose,False,0,0
1765,2023-05-30,Customer 1765,555-203-1816,customer1765@email.com,Toyota,Tacoma,2019,Black,Sedan,25695,2.0L I4,Automatic,47436,Used,102,Dallas,True,983,72
1766,2023-08-28,Customer 1766,555-783-1004,customer1766@email.com,Hyundai,Tucson,2023,White,Coupe,30193,2.5L I4,Automatic,25156,New,111,San Diego,True,1281,0
1767,2023-02-26,Customer 1767,555-708-8221,customer1767@email.com,Ford,F-150,2019,Blue,Truck,39085,2.0L I4,Automatic,43551,Used,107,Chicago,False,0,0
1768,2023-08-01,Customer 1768,555-378-8154,customer1768@email.com,Chevrolet,Equinox,2023,Gray,SUV,12347,2.0L I4,Manual,55444,Used,107,Chicago,True,1764,36
1769,2024-01-07,Customer 1769,555-832-6855,customer1769@email.com,Toyota,Tacoma,2022,Blue,Sedan,37411,3.5L V6,CVT,54591,Used,108,San Antonio,True,12856,60
1770,2023-11-26,Customer 1770,555-678-7214,customer1770@email.com,Hyundai,Sonata,2018,Silver,SUV,48465,3.5L V6,Manual,24565,Used,101,Los Angeles,False,0,0
1771,2023-01-10,Customer 1771,555-435-5984,customer1771@email.com,Hyundai,Elantra,2022,Green,Sedan,59227,2.5L I4,Manual,33453,Used,108,Houston,True,2608,0
1772,2023-04-26,Customer 1772,555-520-7428,customer1772@email.com,Nissan,Titan,2019,Black,SUV,52876,5.0L V8,Manual,40989,New,120,Philadelphia,True,4636,48
1773,2023-05-11,Customer 1773,555-638-6197,customer1773@email.com,Jeep,Cherokee,2020,Gray,SUV,33742,3.5L V6,Manual,50847,Used,108,San Diego,True,9904,72
1774,2024-01-27,Customer 1774,555-990-8886,customer1774@email.com,Nissan,Altima,2020,White,SUV,12677,5.0L V8,CVT,19457,New,106,Dallas,True,2147,60
1775,2023-09-17,Customer 1775,555-929-2477,customer1775@email.com,Toyota,Tacoma,2022,Silver,Sedan,30135,3.5L V6,Manual,36763,New,106,San Jose,False,0,0
1776,2023-09-20,Customer 1776,555-306-9284,customer1776@email.com,Audi,Q5,2022,Gray,Truck,29891,5.0L V8,CVT,48446,New,103,Houston,False,0,0
1777,2023-08-24,Customer 1777,555-370-5350,customer1777@email.com,Chevrolet,Equinox,2020,Blue,SUV,32907,3.5L V6,Automatic,42638,New,118,San Diego,False,0,0
1778,2023-09-02,Customer 1778,555-372-8734,customer1778@email.com,Ford,Escape,2022,Red,SUV,33200,2.0L I4,Automatic,25721,Used,105,Phoenix,True,1912,0
1779,2024-01-23,Customer 1779,555-540-6601,customer1779@email.com,Ford,F-150,2024,Silver,Sedan,39724,2.0L I4,Manual,56299,Used,109,Los Angeles,False,0,0
1780,2023-12-21,Customer 1780,555-736-5346,customer1780@email.com,Nissan,Titan,2018,Green,Sedan,53747,3.6L V6,Manual,20604,New,117,San Antonio,True,2420,60
1781,2023-05-08,Customer 1781,555-142-2929,customer1781@email.com,Mercedes,S-Class,2023,Blue,Coupe,48419,5.0L V8,Manual,18016,New,119,Chicago,True,684,72
1782,2023-05-31,Customer 1782,555-752-4603,customer1782@email.com,Ford,Escape,2021,Green,Sedan,14450,3.5L V6,CVT,40003,New,113,San Jose,True,3774,60
1783,2023-04-25,Customer 1783,555-870-5767,customer1783@email.com,Toyota,Camry,2022,Green,SUV,45726,2.5L I4,CVT,21453,New,115,Chicago,True,2359,60
1784,2023-11-18,Customer 1784,555-794-8790,customer1784@email.com,Audi,Q5,2024,Gray,Sedan,9762,2.0L I4,Automatic,56957,New,104,Houston,False,0,0
1785,2023-04-20,Customer 1785,555-720-4265,customer1785@email.com,BMW,5 Series,2024,Red,SUV,58669,3.6L V6,Automatic,50714,Used,110,New York,True,12345,36
1786,2023-02-05,Customer 1786,555-577-3770,customer1786@email.com,Toyota,Camry,2020,Gray,Coupe,17275,5.0L V8,Automatic,33252,New,118,Houston,False,0,0
1787,2024-01-28,Customer 1787,555-631-4727,customer1787@email.com,Mercedes,C-Class,2019,White,SUV,54143,3.6L V6,Manual,31151,Used,116,Phoenix,True,198,72
1788,2023-09-05,Customer 1788,555-112-1408,customer1788@email.com,Chevrolet,Traverse,2021,Red,Truck,36689,2.0L I4,Automatic,33909,Used,120,San Jose,False,0,0
1789,2023-06-25,Customer 1789,555-516-6900,customer1789@email.com,Honda,Accord,2022,Red,Truck,5327,2.5L I4,CVT,49560,Used,109,Phoenix,True,7101,72
1790,2023-05-02,Customer 1790,555-531-6807,customer1790@email.com,Toyota,Camry,2020,Blue,Sedan,57547,3.5L V6,CVT,21336,New,103,San Diego,True,4076,60
1791,2023-08-25,Customer 1791,555-376-5075,customer1791@email.com,Toyota,Camry,2022,Green,Sedan,41928,3.6L V6,CVT,23468,New,115,Philadelphia,True,1984,72
1792,2023-03-17,Customer 1792,555-927-8464,customer1792@email.com,Honda,Civic,2024,Green,Truck,50685,3.5L V6,CVT,24003,Used,114,Los Angeles,False,0,0
1793,2023-08-31,Customer 1793,555-720-1771,customer1793@email.com,Jeep,Grand Cherokee,2022,White,Sedan,16217,3.5L V6,Manual,43122,New,105,San Antonio,True,6124,36
1794,2023-07-13,Customer 1794,555-230-2569,customer1794@email.com,Jeep,Wrangler,2019,Black,Coupe,23383,3.6L V6,CVT,45519,Used,119,Houston,False,0,0
1795,2023-07-01,Customer 1795,555-530-7151,customer1795@email.com,Chevrolet,Equinox,2023,Gray,SUV,36571,2.0L I4,Automatic,38318,Used,108,San Diego,False,0,0
1796,2023-10-27,Customer 1796,555-220-7224,customer1796@email.com,Nissan,Rogue,2022,Green,Truck,50110,3.5L V6,Manual,22523,New,102,Dallas,True,3453,60
1797,2023-05-07,Customer 1797,555-371-7990,customer1797@email.com,Chevrolet,Traverse,2022,Black,Coupe,14242,3.6L V6,Manual,53341,Used,103,Houston,False,0,0
1798,2023-12-28,Customer 1798,555-695-6248,customer1798@email.com,Mercedes,S-Class,2020,Silver,SUV,10540,5.0L V8,CVT,51033,New,105,Los Angeles,False,0,0
1799,2023-02-12,Customer 1799,555-780-7020,customer1799@email.com,Mercedes,E-Class,2023,Blue,SUV,34863,2.0L I4,CVT,19103,Used,112,San Diego,False,0,0
1800,2023-09-12,Customer 1800,555-161-4040,customer1800@email.com,Mercedes,E-Class,2023,Gray,Sedan,26003,3.5L V6,Automatic,49014,New,109,Houston,False,0,0
1801,2023-02-20,Customer 1801,555-122-1801,customer1801@email.com,Audi,A6,2020,Blue,SUV,19703,2.5L I4,CVT,23569,New,118,Dallas,True,4327,0
1802,2023-11-21,Customer 1802,555-533-5240,customer1802@email.com,Audi,Q5,2023,White,SUV,25067,2.5L I4,CVT,18977,Used,117,San Antonio,False,0,0
1803,2023-10-17,Customer 1803,555-254-8122,customer1803@email.com,Chevrolet,Equinox,2020,Black,Sedan,24639,3.5L V6,Manual,23027,New,111,Dallas,False,0,0
1804,2023-07-04,Customer 1804,555-105-3951,customer1804@email.com,Mercedes,E-Class,2018,Silver,Truck,28755,2.0L I4,CVT,59993,Used,117,Chicago,True,11605,72
1805,2023-04-03,Customer 1805,555-249-9194,customer1805@email.com,Toyota,Tacoma,2019,White,Truck,37939,2.0L I4,Automatic,30558,New,102,Dallas,False,0,0
1806,2023-02-02,Customer 1806,555-492-2331,customer1806@email.com,Ford,Mustang,2018,Gray,Sedan,18524,3.5L V6,CVT,32161,Used,119,Phoenix,True,2088,72
1807,2023-12-04,Customer 1807,555-273-1922,customer1807@email.com,BMW,3 Series,2018,White,Sedan,51769,2.5L I4,Manual,29242,New,118,Dallas,True,247,72
1808,2024-01-28,Customer 1808,555-163-7203,customer1808@email.com,Nissan,Altima,2022,Blue,Coupe,15230,3.5L V6,CVT,35677,Used,104,Los Angeles,False,0,0
1809,2023-02-05,Customer 1809,555-288-3254,customer1809@email.com,Honda,Accord,2023,Silver,Coupe,21615,2.5L I4,Automatic,34184,New,103,Los Angeles,True,4299,48
1810,2023-07-10,Customer 1810,555-346-9968,customer1810@email.com,Nissan,Altima,2018,Black,SUV,40006,3.5L V6,Automatic,29512,Used,107,San Antonio,False,0,0
1811,2023-03-02,Customer 1811,555-374-8638,customer1811@email.com,BMW,5 Series,2022,Blue,SUV,5092,2.0L I4,CVT,40510,New,113,Chicago,True,8057,60
1812,2023-12-26,Customer 1812,555-593-6954,customer1812@email.com,Audi,A6,2022,Silver,Truck,18324,5.0L V8,Automatic,26454,New,111,San Diego,False,0,0
1813,2023-06-22,Customer 1813,555-620-4510,customer1813@email.com,Toyota,RAV4,2022,Green,Coupe,30084,3.6L V6,CVT,52058,New,113,Phoenix,True,2256,36
1814,2023-02-09,Customer 1814,555-158-4505,customer1814@email.com,Toyota,Camry,2019,Silver,Coupe,53662,2.5L I4,Automatic,17347,New,110,Dallas,True,3026,60
